t	shot_max_conf	shot_n	goal_max_conf
605	0.0000	0	0.0000
606	0.0000	0	0.5810
607	0.0000	0	0.6753
608	0.0000	0	0.7974
609	0.0000	0	0.6416
610	0.5851	1	0.8554
611	0.0000	0	0.6497
612	0.0000	0	0.8162
613	0.0000	0	0.7027
614	0.0000	0	0.3947
615	0.0999	1	0.5226
616	0.2641	1	0.0547
617	0.0000	0	0.0000
618	0.2178	1	0.0000
619	0.6730	1	0.5602
620	0.0682	1	0.0792
621	0.4742	1	0.1901
622	0.7893	1	0.8203
623	0.6245	1	0.7629
624	0.0000	0	0.0585
625	0.0000	0	0.1439
626	0.0000	0	0.0000
627	0.1717	2	0.4554
628	0.6239	1	0.6947
629	0.1059	1	0.1577
630	0.6091	1	0.5049
631	0.6010	1	0.4329
632	0.0000	0	0.2104
633	0.5887	1	0.7529
634	0.0000	0	0.4849
635	0.0000	0	0.0614
636	0.6693	1	0.7196
637	0.0000	0	0.8233
638	0.4441	1	0.7751
639	0.6323	1	0.7575
640	0.0000	0	0.7738
641	0.3208	1	0.5690
642	0.0000	0	0.0000
643	0.0000	0	0.0000
644	0.0000	0	0.0000
645	0.1320	1	0.6333
646	0.6358	1	0.7615
647	0.0000	0	0.8386
648	0.0000	0	0.0000
649	0.0000	0	0.0000
650	0.0000	0	0.0000
651	0.0000	0	0.0000
652	0.0000	0	0.0000
653	0.0000	0	0.2383
654	0.0000	0	0.6429
655	0.0000	0	0.7382
656	0.0000	0	0.0000
657	0.1128	1	0.5480
658	0.0000	0	0.5627
659	0.0000	0	0.6462
660	0.0000	0	0.0000
661	0.0000	0	0.4487
662	0.3628	1	0.5492
663	0.0000	0	0.4600
664	0.0000	0	0.5916
665	0.0000	0	0.0000
666	0.0000	0	0.0000
667	0.0000	0	0.0000
668	0.0000	0	0.2665
669	0.0000	0	0.2395
670	0.0963	1	0.7778
671	0.3208	1	0.5984
672	0.0000	0	0.0000
673	0.0000	0	0.0000
674	0.0000	0	0.0000
675	0.0000	0	0.0000
676	0.0000	0	0.6878
677	0.0991	1	0.8522
678	0.4964	1	0.6182
679	0.0000	0	0.0000
680	0.0000	0	0.0000
681	0.0000	0	0.0000
682	0.4485	1	0.4559
683	0.0000	0	0.0000
684	0.0000	0	0.4864
685	0.0000	0	0.1082
686	0.0000	0	0.5357
687	0.7292	1	0.7824
688	0.5803	1	0.6962
689	0.0000	0	0.0000
690	0.0000	0	0.0000
691	0.0000	0	0.0000
692	0.0000	0	0.0000
693	0.0000	0	0.0000
694	0.0000	0	0.0000
695	0.0000	0	0.5034
696	0.0000	0	0.5854
697	0.2490	1	0.5031
698	0.0000	0	0.2067
699	0.0000	0	0.5324
700	0.0000	0	0.7547
701	0.5253	1	0.8043
702	0.1306	1	0.7167
703	0.3744	1	0.6757
704	0.5249	1	0.8036
705	0.5159	1	0.5777
706	0.0000	0	0.5297
707	0.3340	1	0.1285
708	0.5839	1	0.7758
709	0.6589	1	0.8058
710	0.0000	0	0.2819
711	0.0000	0	0.0000
712	0.0000	0	0.0000
713	0.0000	0	0.0000
714	0.0000	0	0.0000
715	0.0000	0	0.0000
716	0.0000	0	0.0000
717	0.0000	0	0.0000
718	0.0000	0	0.0000
719	0.0000	0	0.0000
720	0.1167	1	0.4728
721	0.0000	0	0.2117
722	0.0833	1	0.6310
723	0.0000	0	0.0000
724	0.0000	0	0.0000
725	0.0000	0	0.1272
726	0.0000	0	0.3198
727	0.4367	1	0.5441
728	0.0000	0	0.3805
729	0.3936	1	0.8224
730	0.5686	1	0.7791
731	0.1981	1	0.7682
732	0.0000	0	0.6503
733	0.0903	1	0.1782
734	0.1091	1	0.2559
735	0.0000	0	0.6193
736	0.5883	1	0.7388
737	0.3741	1	0.8406
738	0.0000	0	0.6941
739	0.0000	0	0.0000
740	0.0000	0	0.0000
741	0.0000	0	0.0000
742	0.0000	0	0.0000
743	0.0000	0	0.1819
744	0.0000	0	0.0000
745	0.0000	0	0.0000
746	0.0000	0	0.0000
747	0.1399	1	0.6858
748	0.1169	1	0.7605
749	0.0881	1	0.7809
750	0.0000	0	0.7773
751	0.0000	0	0.5773
752	0.0000	0	0.0000
753	0.0000	0	0.0000
754	0.0000	0	0.5773
755	0.0000	0	0.0523
756	0.0000	0	0.2060
757	0.0000	0	0.7471
758	0.0000	0	0.7954
759	0.0000	0	0.7890
760	0.6499	1	0.6297
761	0.0000	0	0.2846
762	0.0000	0	0.0000
763	0.0000	0	0.0000
764	0.0000	0	0.0000
765	0.0000	0	0.0553
